"title_script","genre_script","filename","title_p","movieId","title","genres","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
"Lone Star","Crime,Drama,Mystery","LoneStar.txt","lone star",800,"Lone Star (1996)","Drama|Mystery|Western",0.0283408593652654,0.00312546939108161,-0.0251116909096707,-0.0109102852066959,-0.00162260546914003,0.0358331206171758,-0.00255332594344412,0.0257556108443863,-0.00295257631308085,-0.0477325339013706,0.00707782385003618,0.00583149689183435,-0.0148356519546482,0.00490736776798041,-0.0204186827667362,-0.0105671175938124,0.00687261362280686,-0.00798370626715125,-0.00558183527543562,0.00532983999774896,-0.0196607227588668,-0.0260205986586283,-0.0142340756748432,0.0300687990134875,0.0107970485352577,0.00544694945286916,-0.00552563879866992,-0.0171166452627198,-0.0197258520367377,0.000106202842420849
"Long Kiss Goodnight, The","Action,Thriller,Drama","LongKissGoodnightThe.txt","long kiss goodnight",1047,"Long Kiss Goodnight, The (1996)","Action|Drama|Thriller",-0.0183571737009684,-0.00101545962851428,0.000294865000990464,0.00448648271592772,-0.0022924167478044,0.045861038098261,-0.002642276544836,0.0180706829390311,0.00106305710530069,-0.00145350456967279,-0.0314234465455072,-0.0176309857056597,-0.0366048887238672,-0.0079686747235609,0.0136352164899981,-0.0174690005392023,-0.00831556811567919,-0.0261321532731023,0.00640090596401137,-0.031315893838847,0.0148186617262473,-4.88463071641653e-05,-0.0308227434382584,-0.00767379445667864,0.0147511029053036,0.000938075367105498,-0.0182808701511447,-0.00900343533042849,0.011941442830235,0.0255539277514595
"Looper","Action,Crime,Sci-Fi","Looper.txt","looper",96610,"Looper (2012)","Action|Crime|Sci-Fi",0.00783051404774005,-0.00456742825988011,0.00317494125906251,0.0234466087890946,0.0200642195216485,0.00120470604990404,0.00763667691003797,-0.00895032213079817,0.00579950550670487,-0.00814897075302888,-0.00184058355594835,-0.0165781643451779,-0.00737697384598627,0.00784068449787994,-0.00862370655782503,0.0134481757395242,-0.00506887542697624,-0.00480908337942573,-0.00930275865145734,-0.00498876863664248,0.00463181602524291,-0.00339527139711649,-0.0101855669252375,0.00713481938130799,0.010346001151311,0.00538790946030665,-0.00258138942011952,0.00441410952558532,-0.0052161944157644,-0.00416201569156841
"Lord of Illusions","Fantasy,Horror,Thriller","LordofIllusions.txt","lord of illusions",177,"Lord of Illusions (1995)","Horror",-0.00173562682575241,-0.028559047892566,-0.00478237741770653,-0.00654490487997754,0.000304955722496188,0.00481817629665609,0.00469454667178367,0.00238987827707447,0.00524461099953269,0.00925071895468296,-0.0151284391141036,0.00301936388179909,-0.0033200621762655,0.000278147090381994,-0.00183295453257919,-0.0073900881688682,0.00481970181272522,0.0095792685731516,-0.000512642119149162,0.00112457748084258,-0.00178445765717362,0.00523987691996905,0.00124945527061993,0.00238253942601031,-0.00198170058031261,0.00585116109773441,-0.000983856469387846,-0.00143249944652062,0.00585119550573374,-0.0129929140777423
"Lord of the Rings: The Two Towers","Action,Adventure,Fantasy","LordoftheRingsTheTwoTowers.txt","lord of the rings: the two towers",5952,"Lord of the Rings: The Two Towers, The (2002)","Adventure|Fantasy",0.00569177927032603,0.0188905285157995,0.0198868786998521,0.0491095202442565,0.0370747540264504,0.0122021204839884,-0.0276818115311396,0.0210003695535082,0.0687457558464216,0.0494608703086739,0.047774982281307,0.0178427998812592,0.0496415695032036,-0.0120374486469578,-0.0557776646687521,-0.0158258824997755,-0.00731475069100698,-0.0481075143442694,0.0894522989220078,0.0560101214256555,-0.0820080152652417,0.0586355350527004,0.116191918649824,0.101892013776353,-0.0559656573411731,-0.0355691444500204,0.0221368767418749,-0.169385787183601,0.0672779202570011,-0.0198660743513296
"Lord of War","Crime,Drama,Thriller","LordofWar.txt","lord of war",36529,"Lord of War (2005)","Action|Crime|Drama|Thriller|War",0.00525438210461577,-0.0210078574177791,-0.033445175729306,0.0261945189401999,-0.0073337879081876,0.0227778265219082,0.00251052994796633,0.0129820862749295,-0.00540384429933569,-0.0136304819960111,0.00984767583784751,-0.0025086974910067,-0.026434672542349,0.0104899647933126,0.0168057215549406,0.000670290319033034,-0.00529175522199494,-0.0137671041302918,-0.0208079004034384,0.0122703585308101,0.00356173011157722,0.00225990174993045,0.00435431902114538,-0.0183094744812484,0.00607058537204436,0.00701151303054837,0.00599283398278127,0.0139337960387234,0.0084611803320689,0.00912363147661045
"Lost Highway","Drama,Mystery,Thriller,Horror","LostHighway.txt","lost highway",1464,"Lost Highway (1997)","Crime|Drama|Fantasy|Film-Noir|Mystery|Romance",0.0144109497420213,-0.0364096851147678,-0.0229542268363801,-0.0132839229658394,-0.0186208235813721,-0.00177162119404336,-0.000379428117003039,0.0231751219581605,-0.00142513381459259,0.0109227612443593,0.0170292569127171,-0.0154221542576703,-0.00159179337328595,-0.00623154176417568,0.00744270032362188,0.0233846258176873,-0.022944004078384,-0.0106450055665094,-0.00403534832361477,0.00423316970072884,0.00114862334562931,-0.00301277335213518,0.0037859131168941,-0.0012960958917604,-0.010892313556807,-0.00546441349469897,0.00995871559418031,0.00914520910742202,0.00279070818493381,0.0106485541094881
"Lost in Space","Action,Adventure,Sci-Fi","LostinSpace.txt","lost in space",1831,"Lost in Space (1998)","Action|Adventure|Sci-Fi",-0.0315793553871496,-0.0139974789897809,-0.00621394722537581,-0.0078264000645059,-0.00042646833632437,0.031082963940486,0.00132957139880774,0.0181405055314607,0.0339664252953231,0.0151245852825136,0.0137911510126033,0.000929561108330351,0.017512640918161,0.00832101165582332,-0.00571166848114458,0.0117158378430798,-0.0119512929537241,0.00492997195546375,-0.0102787199569226,-0.0130757308068918,0.0182905101980541,0.00298512584231052,-0.00918571161655414,0.0237418930027926,-0.001031819673414,-0.00758362372546959,0.0202927801522395,-0.0135294241106222,-0.014341039393116,0.0330189649326083
"Lost in Translation","Comedy,Drama,Romance","LostinTranslation.txt","lost in translation",6711,"Lost in Translation (2003)","Comedy|Drama|Romance",0.0415091141279946,-0.00925833818274798,-0.0197318102118609,-0.00659279618951639,-0.00345082831894807,0.0288884878852786,0.00708834196973674,-0.0345390956498052,-0.0148848513403324,-0.00199318078240534,0.0158269811493395,-0.0295890931103748,0.0665419500671234,0.00804256878964849,-0.00414079574596854,-0.00201653438706,-0.0599529914493949,-0.00152338036349871,0.0389098313203592,0.00932075930314572,-0.0132546812292276,0.0170802784902511,0.0056575588833383,-0.0543332422315571,0.0202084470260287,-0.0135761669483608,0.0113674604322321,-0.0293968654396691,-0.0171712209031182,-0.00707360354187312
"Love and Basketball","Drama,Romance","LoveandBasketball.txt","love and basketball",3554,"Love and Basketball (2000)","Drama|Romance",-0.00427743253965543,0.00906685510295772,-0.00299478483980679,-0.0146380079684551,-0.00221199499811543,0.00909959308892332,0.00618938753334109,-0.00784915727468381,-0.00629966211923026,-0.00179992760646488,-0.00605597831948615,-0.00503382026194328,-0.00326764837631971,0.000764499472994911,-0.00582741196075149,-0.00668993978065928,0.00110105841509826,0.000862367138358624,-0.00220187854680115,-0.00604116189960326,0.000599663748031848,-0.00257907418726825,-0.001218310788681,-0.0022921592408286,-0.00292982811031196,-0.0024346006904149,0.00530569531096527,-0.00040601752983122,-0.00101648467185347,-0.0037272684637836
"Machete","Action,Thriller","Machete.txt","machete",80219,"Machete (2010)","Action|Adventure|Comedy|Crime|Thriller",0.00662579471537477,-0.0139248896361678,0.000295465240690533,-0.0017087903727295,0.0116291591215832,0.00392854639990683,-0.00358461214324868,-0.000512098893238204,-0.00231282389177704,0.00265406041588126,-0.00460491012916532,0.00630169920894857,-0.00705886391808627,0.00390676668782773,0.000297045004141268,-0.00451084134601646,0.00416868266635806,-1.71841642032899e-05,-0.00514340654047135,0.0073904576830988,-0.0035857508937192,-0.00239635772224962,0.00201546243773686,-0.00646435394965452,0.00510070033524612,-0.00552101533145271,-0.000892030574880696,0.00137464778924669,0.00527158307232671,0.0032298959958229
"Machine Gun Preacher","Action,Crime","MachineGunPreacher.txt","machine gun preacher",90624,"Machine Gun Preacher (2011)","Action|Crime",-0.00082561264804414,0.000768456759758184,-0.000975772787416841,0.000182955380262913,0.000741605742055825,-0.000559862819340269,0.000487753915862401,-0.00101865137615588,-0.00160866983438829,-0.000702003213304502,-0.000332682541586036,1.57702756067321e-05,0.0001677675297867,-0.00086651622669776,-0.000968339761858771,-0.000137721908906589,-0.000958659387398453,0.000163921666031423,0.000832122696552527,0.000305461921705811,0.000390200502163359,-1.0206313741552e-05,0.00072285590547812,0.000322696898412318,0.000569385947162374,0.00132679439308182,-0.00090036990417687,-0.000232794689518318,-0.0013066745081867,0.000620874808549151
"Made","Comedy,Crime,Drama","Made.txt","made",4452,"Made (2001)","Comedy",0.00445134453884944,-0.00799563808672674,-0.00372087974196391,0.00612653916002354,0.00116140581553667,0.00749469933196499,0.00376685090971864,-0.00212252341483244,-0.00697447454170603,-0.00451158370929175,0.00724142843773705,-0.000103092902663017,-0.00250379097901036,3.49306718141143e-05,-0.00660912874966489,0.00241527706438881,-0.000782579444295746,0.00376190143270038,-0.000867703189115994,-0.0040458069569421,-0.00799469925441996,0.00111392160089308,-0.000753600785079586,-0.00921710646086434,0.00590007869331806,-0.00454332063665102,0.00123053466696955,-0.00499210506129501,-0.00375796504347164,-0.000436504017322478
"Magnolia","Drama","Magnolia.txt","magnolia",3160,"Magnolia (1999)","Drama",0.0359353013694663,-0.0209569238588688,-0.025746988432,-0.00850733938397051,-0.0315788120026529,0.0282358767859579,0.00923622910021286,-0.020849255317433,0.0104562871214116,0.000716367222140941,0.0439610935625405,-0.0285080953671807,0.0407422128640121,0.00560148706168937,-0.00815986003469465,0.0256755812100081,-0.0218104913999436,0.00291760705088855,-0.001256914399026,-0.0107808235012223,8.63492298321567e-05,-0.0154733827125398,-0.0206926869598691,-0.0142818591027168,0.00764069754299848,-0.0337235299831013,-0.0154014583787766,-0.0423196660625417,0.00737665476045581,0.00113602884993393
"Majestic, The (The Bijou)","Drama,Romance","MajesticTheTheBijou.txt","majestic",4994,"Majestic, The (2001)","Comedy|Drama|Romance",-0.0142320050687656,0.00596600222308594,-0.0183427678532687,0.00381019233474322,-0.00500638621335971,0.00592217583875249,0.000154199054406723,-0.000992272387301863,0.014143219551583,-0.00541473295851203,0.0108214541496006,0.00345661918653171,-0.00569390935652534,0.00360630661582273,-0.0065823552753199,0.00261140630362593,-0.00172866050083805,0.00585636200481735,-0.00589859074841649,0.00346341738878154,0.00128473907023339,-0.00651672386343978,0.00133319961373926,-0.0103061073669032,0.00483940833202501,-0.00820550131095435,0.0135993248387929,-0.000105274912983064,-0.0035731066689621,-0.00309914203550954
"Major League","Comedy","MajorLeague.txt","major league",4623,"Major League (1989)","Comedy",-0.00827207866232445,0.00383499693018001,0.0228646498652397,0.0155576145120826,-0.0318180306847533,-9.61547222978722e-05,-0.0316746631869155,0.00655392884147528,-0.0282096933702483,-0.0145249759245142,-0.00468230228846284,0.00487274371677048,-0.00607367653019251,0.00228279184377417,-0.0125710665806413,-0.00920812874240213,0.00291602000999041,-0.00121155548833414,-0.0135572197206268,0.0093281333077016,0.000295836053835074,-0.00130904021434733,0.000902400326634985,0.00599169922841044,-0.00212657323878943,0.00117808933342625,-0.00248128716817679,-0.00538970880277514,0.00282129082517986,0.00458472567923584
"Malcolm X","Drama","MalcolmX.txt","malcolm x",3246,"Malcolm X (1992)","Drama",0.0197734340650438,0.00733449234530049,-0.0182486736971424,0.000176918075812336,-0.0175570774715125,0.000996914832737758,7.02685852238516e-05,-0.00621286537975961,0.00599956113923071,-0.0152799688586962,0.0119777710770196,-0.0111236650984257,-0.00816233149521107,0.00879109784607391,-0.0138595642614067,-0.0091940040886598,0.0364458317582918,-0.00403409909280686,-0.00836089479165026,-0.0231039541327456,0.0251491302936274,-0.0100952462266674,0.00774490445719604,-0.000148074746581274,-0.00235127208097273,0.00422747115201101,0.0153349198206951,0.0146879363690707,-0.0274482470778025,-0.0128189582151468
"Malibu's Most Wanted","Comedy","MalibusMostWanted.txt","malibu's most wanted",6298,"Malibu's Most Wanted (2003)","Comedy|Crime",-0.0069951005746884,-0.00315636984753714,0.00101505145347117,-0.00511537279984188,0.00279280042113267,0.00504351462234788,0.0019880800570347,-0.00484270019740521,-0.00125931074859394,-0.00368465223511493,0.000156362469249603,0.00321270787986268,0.000941844534013485,-0.00260851229837763,-0.00140763497484169,0.000353174306037737,-0.000287851393025976,-0.00235951660643088,-0.00391198442806647,0.00188204079717642,0.00150544162348784,-0.00266384320137877,0.00284398269292816,-0.00272401503399376,-0.00208447398757033,0.000692255619885888,0.00123551923335342,0.001046202144104,-0.00041735692069145,-3.40467306440563e-05
"Man On Fire","Action,Crime,Drama,Thriller","ManOnFire.txt","man on fire",7445,"Man on Fire (2004)","Action|Crime|Drama|Mystery|Thriller",-0.0114346024424402,-0.00815708673791209,-0.0243371689486076,0.0353656788519077,-0.0194608274803961,0.0192132111540587,0.00188209564019453,0.0136363999453036,-0.00719334197142323,0.000155297066368485,-0.00743035291075051,-0.00351916342617982,-0.0170412092423106,-0.0140979456608032,-0.0175186201007123,0.00528838406711387,0.00230453229703782,0.0156524980926964,0.00979651739644974,0.00194244905036347,-0.00614729900279734,0.00209617188627599,0.00141708591783315,-0.0250724705806228,0.0202197553505502,0.0104968343475038,0.00889034469226143,0.016978316569512,-0.00605534992315454,-0.0203436124345325
"Man on the Moon","Comedy,Drama","ManontheMoon.txt","man on the moon",3174,"Man on the Moon (1999)","Comedy|Drama",0.020358636686037,-0.0287138745422686,-0.0234695957481321,-0.00263819782526725,-0.0192326705320697,0.0123704404592893,-0.0182656652985354,-0.0253549208034561,0.00974886238655607,-0.0212500665754283,0.0436394588888676,0.00536856241216831,-0.00534423958154848,0.012351141199646,0.0102602155460166,0.00589056116736651,-0.00298279190134692,0.00282071144061405,-0.0232432796008594,-0.000281422307886431,0.0104537240642606,-0.00927451812359466,0.0242014154785135,-0.0208906421101455,-0.0143230814471718,-0.0397412188936782,0.0176532918445231,-0.00589826900430383,-0.0201325097591575,0.0177448438217478
"Man Trouble","Comedy,Romance","ManTrouble.txt","man trouble",31083,"Man Trouble (1992)","Comedy|Romance",-0.0008102632487623,-0.000549978529779088,0.000700927312301049,-3.99075365480448e-05,-0.00122597812962407,0.000241051211981976,-0.000727741475027705,-0.00034322586804043,0.000833711817943562,-0.000745832677227203,-0.000283121157367676,0.000543203011040299,0.000423728128733368,-0.000566234926644852,-7.95701089023456e-05,0.000895643466535866,0.000200235007218925,0.00155021252096472,0.000150155071114447,0.000621222695262908,-0.00163389655383989,-0.000549874105815404,-0.00136577239572904,-0.000326337778307912,-0.000713007495636515,-0.000982353567641451,0.000306947931510186,-0.000793673530538822,-0.00122064044722881,0.000356184369849216
"Man Who Wasn't There, The","Comedy,Drama,Crime","ManWhoWasntThereThe.txt","man who wasn't there",4881,"Man Who Wasn't There, The (2001)","Crime|Drama",0.0252028794083027,-0.0159806057623504,-0.024225111008762,-0.00367165931360864,-0.0147868259487665,0.00956029157749356,0.00303610996588628,0.0115678416197114,0.00367050852147644,-0.0158911556799465,0.0212639140633962,0.00321430887966129,-0.00631229944779345,0.00142600703138153,0.00337156467833275,0.0106083690093043,-0.00417673393444607,0.0115046407068383,-0.0078186859217816,0.00225203708792713,-0.00674358585698668,-0.00643224759504498,0.00327372960426546,-0.0166506562291177,0.0152999532926782,-0.013270872751093,0.0035972059682604,-0.00728374539803425,0.00510485853977652,0.0139828993023105
"Manhattan Murder Mystery","Comedy,Crime,Mystery","ManhattanMurderMystery.txt","manhattan murder mystery",492,"Manhattan Murder Mystery (1993)","Comedy|Mystery",0.0124948066945089,-0.00585575231625948,-0.0120037392408852,-0.00490486481167777,-0.00502845528897992,-0.0108587681022558,-0.0145046661402121,0.00293677582400123,-0.0161309384316069,-0.0117856611953063,0.0127053837121637,-0.00797236426532475,0.00603907202650245,-0.0135669267371307,0.0164694780010588,0.0225046468799407,-0.000963095277887211,0.00682676463177435,0.007064825973521,-0.00216881869258393,-0.0202745042421481,-0.0106407807275513,0.00234071202732231,0.00191930806659191,0.00766995313970015,0.00618940717344523,-0.00634666563304424,-0.00024447128896632,-0.00820967196770871,0.00738859014865849
